College,Branch,Category,Rank
E017,CE,3BK,0
E017,CE,3BR,0
E017,CE,GM,125018
E017,CE,GMK,128541
E017,CE,GMR,134619
E017,CE,SCG,155670
E017,CE,SCK,0
E017,CE,SCR,0
E017,CE,STG,160359
E017,CE,STK,0
E017,CE,STR,0
E017,CS,1G,35090
E017,CS,1K,0
E017,CS,1R,0
E017,CS,2AG,33831
E017,CS,2AK,34100
E017,CS,2AR,35154
E017,CS,2BG,28545
E017,CS,2BK,0
E017,CS,2BR,0
E017,CS,3AG,26838
E017,CS,3AK,0
E017,CS,3AR,34562
E017,CS,3BG,27337
E017,CS,3BK,0
E017,CS,3BR,31025
E017,CS,GM,25981
E017,CS,GMK,30655
E017,CS,GMR,30019
E017,CS,SCG,64431
E017,CS,SCK,69172
E017,CS,SCR,73360
E017,CS,STG,54361
E017,CS,STK,0
E017,CS,STR,63665
E017,CY-CS,1G,70676
E017,CY-CS,1K,0
E017,CY-CS,1R,0
E017,CY-CS,2AG,55731
E017,CY-CS,2AK,0
E017,CY-CS,2AR,0
E017,CY-CS,2BG,49321
E017,CY-CS,2BK,0
E017,CY-CS,2BR,0
E017,CY-CS,3AG,48317
E017,CY-CS,3AK,102108
E017,CY-CS,3AR,0
E017,CY-CS,3BG,56038
E017,CY-CS,3BK,0
E017,CY-CS,3BR,0
E017,CY-CS,GM,45965
E017,CY-CS,GMK,0
E017,CY-CS,GMR,52114
E017,CY-CS,SCG,134868
E017,CY-CS,SCK,0
E017,CY-CS,SCR,0
E017,CY-CS,STG,106640
E017,CY-CS,STK,0
E017,CY-CS,STR,0
E017,DS,1G,50043
E017,DS,1K,0
E017,DS,1R,0
E017,DS,2AG,53902
E017,DS,2AK,0
E017,DS,2AR,58955
E017,DS,2BG,47994
E017,DS,2BK,0
E017,DS,2BR,0
E017,DS,3AG,0
E017,DS,3AK,0
E017,DS,3AR,0
E017,DS,3BG,48429
E017,DS,3BK,0
E017,DS,3BR,0
E017,DS,GM,44825
E017,DS,GMK,65905
E017,DS,GMR,49050
E017,DS,SCG,109249
E017,DS,SCK,0
E017,DS,SCR,201842
E017,DS,STG,105007
E017,DS,STK,0
E017,DS,STR,0
E017,EC,1G,52817
E017,EC,1K,0
E017,EC,1R,0
E017,EC,2AG,48358
E017,EC,2AK,0
E017,EC,2AR,57704
E017,EC,2BG,45733
E017,EC,2BK,0
E017,EC,2BR,0
E017,EC,3AG,44447
E017,EC,3AK,0
E017,EC,3AR,0
E017,EC,3BG,45822
E017,EC,3BK,0
E017,EC,3BR,0
E017,EC,GM,43113
E017,EC,GMK,45145
E017,EC,GMR,49753
E017,EC,SCG,110724
E017,EC,SCK,118083
E017,EC,SCR,142219
E017,EC,STG,104676
E017,EC,STK,0
E017,EC,STR,188588
E017,EE,1G,98446
E017,EE,1K,0
E017,EE,1R,0
E017,EE,2AG,93608
E017,EE,2AK,0
E017,EE,2AR,122756
E017,EE,2BG,100080
E017,EE,2BK,0
E017,EE,2BR,0
E017,EE,3AG,84686
E017,EE,3AK,0
E017,EE,3AR,0
E017,EE,3BG,80246
E017,EE,3BK,0
E017,EE,3BR,95798
E017,EE,GM,76735
E017,EE,GMK,80555
E017,EE,GMR,94990
E017,EE,SCG,163535
E017,EE,SCK,172435
E017,EE,SCR,0
E017,EE,STG,151220
E017,EE,STK,0
E017,EE,STR,0
E017,ET,1G,0
E017,ET,1K,0
E017,ET,1R,168599
E017,ET,2AG,78044
E017,ET,2AK,0
E017,ET,2AR,0
E017,ET,2BG,114793
E017,ET,2BK,0
E017,ET,2BR,0
E017,ET,3AG,70696
E017,ET,3AK,0
E017,ET,3AR,0
E017,ET,3BG,73303
E017,ET,3BK,0
E017,ET,3BR,0
E017,ET,GM,70005
E017,ET,GMK,0
E017,ET,GMR,78640
E017,ET,SCG,173716
E017,ET,SCK,0
E017,ET,SCR,0
E017,ET,STG,163397
E017,ET,STK,0
E017,ET,STR,0
E017,IE,1G,40404
E017,IE,1K,0
E017,IE,1R,0
E017,IE,2AG,37657
E017,IE,2AK,48116
E017,IE,2AR,45780
E017,IE,2BG,34576
E017,IE,2BK,0
E017,IE,2BR,0
E017,IE,3AG,34437
E017,IE,3AK,0
E017,IE,3AR,0
E017,IE,3BG,34119
E017,IE,3BK,0
E017,IE,3BR,42894
E017,IE,GM,33678
E017,IE,GMK,45463
E017,IE,GMR,40942
E017,IE,SCG,73115
E017,IE,SCK,0
E017,IE,SCR,84383
E017,IE,STG,112890
E017,IE,STK,0
E017,IE,STR,161011
E017,ME,1G,0
E017,ME,1K,0
E017,ME,1R,0
E017,ME,2AG,202693
E017,ME,2AK,0
E017,ME,2AR,0
E017,ME,2BG,185597
E017,ME,2BK,0
E017,ME,2BR,0
E017,ME,3AG,138656
E017,ME,3AK,0
E017,ME,3AR,0
E017,ME,3BG,142266
E017,ME,3BK,0
E017,ME,3BR,0
E017,ME,GM,129952
E017,ME,GMK,180980
E017,ME,GMR,135064
E017,ME,SCG,195391
E017,ME,SCK,0
E017,ME,SCR,0
E017,ME,STG,0
E017,ME,STK,0
E017,ME,STR,0
E018,AI,1G,77299
E018,AI,1K,0
E018,AI,1R,0
E018,AI,2AG,68927
E018,AI,2AK,93551
E018,AI,2AR,90234
E018,AI,2BG,65638
E018,AI,2BK,0
E018,AI,2BR,0
E018,AI,3AG,0
E018,AI,3AK,0
E018,AI,3AR,0
E018,AI,3BG,65025
E018,AI,3BK,0
E018,AI,3BR,0
E018,AI,GM,63362
E018,AI,GMK,0
E018,AI,GMR,69412
E018,AI,SCG,122564
E018,AI,SCK,0
E018,AI,SCR,152638
E018,AI,STG,127472
E018,AI,STK,0
E018,AI,STR,0
E018,CE,1G,0
E018,CE,1K,0
E018,CE,1R,0
E018,CE,2AG,0
E018,CE,2AK,0
E018,CE,2AR,0
E018,CE,2BG,0
E018,CE,2BK,0
E018,CE,2BR,0
E018,CE,3AG,0
E018,CE,3AK,0
E018,CE,3AR,0
E018,CE,3BG,0
E018,CE,3BK,0
E018,CE,3BR,0
E018,CE,GM,203000
E018,CE,GMK,0
E018,CE,GMR,0
E018,CE,SCG,0
E018,CE,SCK,0
E018,CE,SCR,0
E018,CE,STG,0
E018,CE,STK,0
E018,CE,STR,0
E018,CS,1G,53551
E018,CS,1K,0
E018,CS,1R,0
E018,CS,2AG,54780
E018,CS,2AK,58248
E018,CS,2AR,56696
E018,CS,2BG,65595
E018,CS,2BK,0
E018,CS,2BR,92942
E018,CS,3AG,50890
E018,CS,3AK,0
E018,CS,3AR,0
E018,CS,3BG,47119
E018,CS,3BK,0
E018,CS,3BR,53605
E018,CS,GM,45974
E018,CS,GMK,55420
E018,CS,GMR,51174
E018,CS,SCG,98168
E018,CS,SCK,121715
E018,CS,SCR,111893
E018,CS,STG,113168
E018,CS,STK,0
E018,CS,STR,138493
E018,EC,1G,76351
E018,EC,1K,0
E018,EC,1R,0
E018,EC,2AG,85735
E018,EC,2AK,0
E018,EC,2AR,90239
E018,EC,2BG,81566
E018,EC,2BK,0
E018,EC,2BR,0
E018,EC,3AG,75671
E018,EC,3AK,0
E018,EC,3AR,0
E018,EC,3BG,75138
E018,EC,3BK,0
E018,EC,3BR,83300
E018,EC,GM,73986
E018,EC,GMK,74728
E018,EC,GMR,79079
E018,EC,SCG,152679
E018,EC,SCK,167396
E018,EC,SCR,179402
E018,EC,STG,151697
E018,EC,STK,0
E018,EC,STR,162565
E018,IE,1G,68273
E018,IE,1K,0
E018,IE,1R,0
E018,IE,2AG,62881
E018,IE,2AK,0
E018,IE,2AR,63644
E018,IE,2BG,71033
E018,IE,2BK,0
E018,IE,2BR,0
E018,IE,3AG,59740
E018,IE,3AK,0
E018,IE,3AR,0
E018,IE,3BG,62052
E018,IE,3BK,69239
E018,IE,3BR,0
E018,IE,GM,58588
E018,IE,GMK,0
E018,IE,GMR,61801
E018,IE,SCG,111743
E018,IE,SCK,0
E018,IE,SCR,0
E018,IE,STG,126515
E018,IE,STK,0
E018,IE,STR,192909
E018,ME,1G,0
E018,ME,1K,0
E018,ME,1R,0
E018,ME,2AG,0
E018,ME,2AK,0
E018,ME,2AR,0
E018,ME,2BG,0
E018,ME,2BK,0
E018,ME,2BR,0
E018,ME,3AG,0
E018,ME,3AK,0
E018,ME,3AR,0
E018,ME,3BG,0
E018,ME,3BK,0
E018,ME,3BR,0
E018,ME,GM,203066
E018,ME,GMK,0
E018,ME,GMR,0
E018,ME,SCG,0
E018,ME,SCK,0
E018,ME,SCR,0
E018,ME,STG,0
E018,ME,STK,0
E018,ME,STR,0
E018,CE,1G,72462
E018,CE,1K,0
E018,CE,1R,0
E018,CE,2AG,67180
E018,CE,2AK,0
E018,CE,2AR,74235
E018,CE,2BG,101679
E018,CE,2BK,0
E018,CE,2BR,106598
E018,CE,3AG,60254
E018,CE,3AK,0
E018,CE,3AR,84087
E018,CE,3BG,67710
E018,CE,3BK,94537
E018,CE,3BR,0
E018,CE,GM,54835
E018,CE,GMK,89192
E018,CE,GMR,67929
E018,CE,SCG,100910
E018,CE,SCK,0
E018,CE,SCR,158175
E018,CE,STG,118761
E018,CE,STK,0
E018,CE,STR,202525
E018,CS,1G,2255
E018,CS,1K,0
E018,CS,1R,0
E018,CS,2AG,3904
E018,CS,2AK,0
E018,CS,2AR,3945
E018,CS,2BG,7822
E018,CS,2BK,12625
E018,CS,2BR,0
E018,CS,3AG,1743
E018,CS,3AK,0
E018,CS,3AR,0
E018,CS,3BG,2002
E018,CS,3BK,0
E018,CS,3BR,4355
E018,CS,GM,1607
E018,CS,GMK,2863
E018,CS,GMR,3783
E018,CS,SCG,10528
E018,CS,SCK,0
E018,CS,SCR,16273
E018,CS,STG,5174
E018,CS,STK,0
E018,CS,STR,8354
E018,EC,1G,6045
E018,EC,1K,0
E018,EC,1R,0
E018,EC,2AG,8765
E018,EC,2AK,0
E018,EC,2AR,10454
E018,EC,2BG,12424
E018,EC,2BK,0
E018,EC,2BR,0
E018,EC,3AG,5178
E018,EC,3AK,16374
E018,EC,3AR,0
E018,EC,3BG,5241
E018,EC,3BK,0
E018,EC,3BR,0
E018,EC,GM,5087
E018,EC,GMK,11701
E018,EC,GMR,8619
E018,EC,SCG,27615
E018,EC,SCK,0
E018,EC,SCR,37113
E018,EC,STG,21736
E018,EC,STK,0
E018,EC,STR,25684
E018,EE,1G,21902
E018,EE,1K,61288
E018,EE,1R,0
E018,EE,2AG,24857
E018,EE,2AK,0
E018,EE,2AR,25059
E018,EE,2BG,21645
E018,EE,2BK,0
E018,EE,2BR,0
E018,EE,3AG,20538
E018,EE,3AK,0
E018,EE,3AR,0
E018,EE,3BG,20616
E018,EE,3BK,0
E018,EE,3BR,25623
E018,EE,GM,18247
E018,EE,GMK,31225
E018,EE,GMR,21063
E018,EE,SCG,39504
E018,EE,SCK,0
E018,EE,SCR,54305
E018,EE,STG,46381
E018,EE,STK,0
E018,EE,STR,53163
E018,EI,1G,38482
E018,EI,1K,0
E018,EI,1R,49943
E018,EI,2AG,35481
E018,EI,2AK,0
E018,EI,2AR,43661
E018,EI,2BG,35378
E018,EI,2BK,0
E018,EI,2BR,0
E018,EI,3AG,22461
E018,EI,3AK,0
E018,EI,3AR,0
E018,EI,3BG,23594
E018,EI,3BK,0
E018,EI,3BR,0
E018,EI,GM,21397
E018,EI,GMK,34375
E018,EI,GMR,28872
E018,EI,SCG,112067
E018,EI,SCK,169125
E018,EI,SCR,173221
E018,EI,STG,64241
E018,EI,STK,143302
E018,EI,STR,0
E018,EN,1G,121308
E018,EN,1K,0
E018,EN,1R,0
E018,EN,2AG,127087
E018,EN,2AK,0
E018,EN,2AR,129126
E018,EN,2BG,103986
E018,EN,2BK,0
E018,EN,2BR,0
E018,EN,3AG,79769
E018,EN,3AK,0
E018,EN,3AR,135042
E018,EN,3BG,86797
E018,EN,3BK,0
E018,EN,3BR,0
E018,EN,GM,76851
E018,EN,GMK,128152
E018,EN,GMR,120861
E018,EN,SCG,147682
E018,EN,SCK,0
E018,EN,SCR,179717
E018,EN,STG,137406
E018,EN,STK,0
E018,EN,STR,0
E018,IP,1G,98847
E018,IP,1K,0
E018,IP,1R,0
E018,IP,2AG,125647
E018,IP,2AK,0
E018,IP,2AR,0
E018,IP,2BG,113748
E018,IP,2BK,0
E018,IP,2BR,0
E018,IP,3AG,75729
E018,IP,3AK,0
E018,IP,3AR,0
E018,IP,3BG,81683
E018,IP,3BK,0
E018,IP,3BR,0
E018,IP,GM,66756
E018,IP,GMK,108430
E018,IP,GMR,125759
E018,IP,SCG,147749
E018,IP,SCK,0
E018,IP,SCR,0
E018,IP,STG,191907
E018,IP,STK,0
E018,IP,STR,0
E018,ME,1G,82341
E018,ME,1K,0
E018,ME,1R,120292
E018,ME,2AG,54586
E018,ME,2AK,83556
E018,ME,2AR,78936
E018,ME,2BG,68924
E018,ME,2BK,0
E018,ME,2BR,95223
E018,ME,3AG,43663
E018,ME,3AK,0
E018,ME,3AR,0
E018,ME,3BG,47513
E018,ME,3BK,0
E018,ME,3BR,0
E018,ME,GM,41940
E018,ME,GMK,76641
E018,ME,GMR,56562
E018,ME,SCG,103033
E018,ME,SCK,0
E018,ME,SCR,168067
E018,ME,STG,86404
E018,ME,STK,0
E018,ME,STR,0
E018,PT,1G,97439
E018,PT,1K,0
E018,PT,1R,0
E018,PT,2AG,160703
E018,PT,2AK,0
E018,PT,2AR,0
E018,PT,2BG,115785
E018,PT,2BK,0
E018,PT,2BR,0
E018,PT,3AG,98587
E018,PT,3AK,0
E018,PT,3AR,0
E018,PT,3BG,98045
E018,PT,3BK,0
E018,PT,3BR,161906
E018,PT,GM,90637
E018,PT,GMK,91810
E018,PT,GMR,129455
E018,PT,SCG,190075
E018,PT,SCK,0
E018,PT,SCR,0
E018,PT,STG,197465
E018,PT,STK,0
E018,PT,STR,0
E022,CE,1G,115137
E022,CE,1K,0
E022,CE,1R,125648
E022,CE,2AG,107466
E022,CE,2AK,108098
E022,CE,2AR,125604
E022,CE,2BG,133883
E022,CE,2BK,0
E022,CE,2BR,0
E022,CE,3AG,89944
E022,CE,3AK,0
E022,CE,3AR,101702
E022,CE,3BG,92873
E022,CE,3BK,0
E022,CE,3BR,101760
E022,CE,GM,82149
E022,CE,GMK,94424
E022,CE,GMR,95068
E022,CE,SCG,116920
E022,CE,SCK,186059
E022,CE,SCR,148802
E022,CE,STG,140966
E022,CE,STK,186797
E022,CE,STR,181358
E022,EC,1G,14404
E022,EC,1K,0
E022,EC,1R,0
E022,EC,2AG,10964
E022,EC,2AK,18091
E022,EC,2AR,11078
E022,EC,2BG,15242
E022,EC,2BK,0
E022,EC,2BR,0
E022,EC,3AG,8896
E022,EC,3AK,0
E022,EC,3AR,0
E022,EC,3BG,8540
E022,EC,3BK,0
E022,EC,3BR,10677
E022,EC,GM,8344
E022,EC,GMK,16557
E022,EC,GMR,9806
E022,EC,SCG,36454
E022,EC,SCK,0
E022,EC,SCR,45242
E022,EC,STG,25598
E022,EC,STK,0
E022,EC,STR,57649
E022,ME,1G,60447
E022,ME,1K,0
E022,ME,1R,0
E022,ME,2AG,62099
E022,ME,2AK,0
E022,ME,2AR,84423
E022,ME,2BG,51987
E022,ME,2BK,0
E022,ME,2BR,0
E022,ME,3AG,48825
E022,ME,3AK,0
E022,ME,3AR,0
E022,ME,3BG,48340
E022,ME,3BK,0
E022,ME,3BR,0
E022,ME,GM,45351
E022,ME,GMK,80410
E022,ME,GMR,57795
E022,ME,SCG,117396
E022,ME,SCK,170399
E022,ME,SCR,176133
E022,ME,STG,129990
E022,ME,STK,0
E022,ME,STR,0
E023,AU,1G,144346
E023,AU,1K,0
E023,AU,1R,0
E023,AU,2AG,121279
E023,AU,2AK,0
E023,AU,2AR,0
E023,AU,2BG,158921
E023,AU,2BK,0
E023,AU,2BR,0
E023,AU,3AG,119429
E023,AU,3AK,0
E023,AU,3AR,196374
E023,AU,3BG,108488
E023,AU,3BK,0
E023,AU,3BR,0
E023,AU,GM,106962
E023,AU,GMK,136394
E023,AU,GMR,170996
E023,AU,SCG,178069
E023,AU,SCK,0
E023,AU,SCR,0
E023,AU,STG,185807
E023,AU,STK,0
E023,AU,STR,0
E023,CE,1G,161207
E023,CE,1K,0
E023,CE,1R,0
E023,CE,2AG,148138
E023,CE,2AK,155314
E023,CE,2AR,189707
E023,CE,2BG,151462
E023,CE,2BK,0
E023,CE,2BR,0
E023,CE,3AG,131329
E023,CE,3AK,0
E023,CE,3AR,0
E023,CE,3BG,146344
E023,CE,3BK,0
E023,CE,3BR,0
E023,CE,GM,122171
E023,CE,GMK,145427
E023,CE,GMR,139631
E023,CE,SCG,168424
E023,CE,SCK,170167
E023,CE,SCR,196542
E023,CE,STG,183313
E023,CE,STK,0
E023,CE,STR,196452
E023,EC,1G,30522
E023,EC,1K,0
E023,EC,1R,0
E023,EC,2AG,28077
E023,EC,2AK,0
E023,EC,2AR,29410
E023,EC,2BG,26868
E023,EC,2BK,0
E023,EC,2BR,59290
E023,EC,3AG,22858
E023,EC,3AK,0
E023,EC,3AR,0
E023,EC,3BG,23282
E023,EC,3BK,29058
E023,EC,3BR,0
E023,EC,GM,22017
E023,EC,GMK,27152
E023,EC,GMR,22505
E023,EC,SCG,57644
E023,EC,SCK,79166
E023,EC,SCR,60338
E023,EC,STG,55355
E023,EC,STK,0
E023,EC,STR,104709
E023,EE,1G,49088
E023,EE,1K,126626
E023,EE,1R,92626
E023,EE,2AG,44911
E023,EE,2AK,0
E023,EE,2AR,45538
E023,EE,2BG,46941
E023,EE,2BK,0
E023,EE,2BR,0
E023,EE,3AG,40353
E023,EE,3AK,0
E023,EE,3AR,0
E023,EE,3BG,40381
E023,EE,3BK,0
E023,EE,3BR,0
E023,EE,GM,40055
E023,EE,GMK,0
E023,EE,GMR,42177
E023,EE,SCG,84157
E023,EE,SCK,0
E023,EE,SCR,97876
E023,EE,STG,91534
E023,EE,STK,0
E023,EE,STR,0
E023,IP,1G,0
E023,IP,1K,0
E023,IP,1R,0
E023,IP,2AG,193509
E023,IP,2AK,0
E023,IP,2AR,0
E023,IP,2BG,177617
E023,IP,2BK,0
E023,IP,2BR,0
E023,IP,3AG,181041
E023,IP,3AK,0
E023,IP,3AR,0
E023,IP,3BG,172322
E023,IP,3BK,0
E023,IP,3BR,0
E023,IP,GM,162766
E023,IP,GMK,162936
E023,IP,GMR,0
E023,IP,SCG,199599
E023,IP,SCK,0
E023,IP,SCR,0
E023,IP,STG,199048
E023,IP,STK,0
E023,IP,STR,0
E023,ME,1G,143220
E023,ME,1K,0
E023,ME,1R,157474
E023,ME,2AG,166742
E023,ME,2AK,0
E023,ME,2AR,173251
E023,ME,2BG,156789
E023,ME,2BK,0
E023,ME,2BR,191010
E023,ME,3AG,129214
E023,ME,3AK,0
E023,ME,3AR,156353
E023,ME,3BG,140295
E023,ME,3BK,0
E023,ME,3BR,160351
E023,ME,GM,123132
E023,ME,GMK,137940
E023,ME,GMR,139884
E023,ME,SCG,202495
E023,ME,SCK,0
E023,ME,SCR,0
E023,ME,STG,201807
E023,ME,STK,0
E023,ME,STR,0
E024,CE,1G,114952
E024,CE,1K,0
E024,CE,1R,0
E024,CE,2AG,133166
E024,CE,2AK,159852
E024,CE,2AR,134789
E024,CE,2BG,175151
E024,CE,2BK,0
E024,CE,2BR,0
E024,CE,3AG,123311
E024,CE,3AK,0
E024,CE,3AR,129431
E024,CE,3BG,133915
E024,CE,3BK,0
E024,CE,3BR,0
E024,CE,GM,112750
E024,CE,GMK,128256
E024,CE,GMR,128549
E024,CE,SCG,149197
E024,CE,SCK,201304
E024,CE,SCR,0
E024,CE,STG,190881
E024,CE,STK,0
E024,CE,STR,0
E024,EC,1G,38732
E024,EC,1K,0
E024,EC,1R,0
E024,EC,2AG,28557
E024,EC,2AK,0
E024,EC,2AR,31071
E024,EC,2BG,31734
E024,EC,2BK,0
E024,EC,2BR,0
E024,EC,3AG,25044
E024,EC,3AK,0
E024,EC,3AR,0
E024,EC,3BG,26398
E024,EC,3BK,32339
E024,EC,3BR,0
E024,EC,GM,24775
E024,EC,GMK,29125
E024,EC,GMR,26418
E024,EC,SCG,82503
E024,EC,SCK,0
E024,EC,SCR,94991
E024,EC,STG,65784
E024,EC,STK,0
E024,EC,STR,118910
E024,EE,1G,65021
E024,EE,1K,0
E024,EE,1R,0
E024,EE,2AG,66611
E024,EE,2AK,0
E024,EE,2AR,77291
E024,EE,2BG,66596
E024,EE,2BK,73140
E024,EE,2BR,66822
E024,EE,3AG,48540
E024,EE,3AK,0
E024,EE,3AR,0
E024,EE,3BG,50771
E024,EE,3BK,0
E024,EE,3BR,61488
E024,EE,GM,47510
E024,EE,GMK,51891
E024,EE,GMR,50009
E024,EE,SCG,108373
E024,EE,SCK,0
E024,EE,SCR,124151
E024,EE,STG,145393
E024,EE,STK,0
E024,EE,STR,152396
E024,ME,1G,0
E024,ME,1K,0
E024,ME,1R,0
E024,ME,2AG,0
E024,ME,2AK,0
E024,ME,2AR,0
E024,ME,2BG,0
E024,ME,2BK,0
E024,ME,2BR,0
E024,ME,3AG,0
E024,ME,3AK,0
E024,ME,3AR,0
E024,ME,3BG,0
E024,ME,3BK,0
E024,ME,3BR,0
E024,ME,GM,201328
E024,ME,GMK,0
E024,ME,GMR,0
E024,ME,SCG,0
E024,ME,SCK,0
E024,ME,SCR,0
E024,ME,STG,0
E024,ME,STK,0
E024,ME,STR,0
E028,CD,1G,104615
E028,CD,1K,0
E028,CD,1R,0
E028,CD,2AG,95349
E028,CD,2AK,0
E028,CD,2AR,121821
E028,CD,2BG,108684
E028,CD,2BK,0
E028,CD,2BR,0
E028,CD,3AG,88687
E028,CD,3AK,0
E028,CD,3AR,0
E028,CD,3BG,91412
E028,CD,3BK,0
E028,CD,3BR,0
E028,CD,GM,84217
E028,CD,GMK,91910
E028,CD,GMR,105106
E028,CD,SCG,169758
E028,CD,SCK,0
E028,CD,SCR,0
E028,CD,STG,91767
E028,CD,STK,0
E028,CD,STR,0
E028,CE,1G,0
E028,CE,1K,0
E028,CE,1R,0
E028,CE,2AG,138640
E028,CE,2AK,0
E028,CE,2AR,0
E028,CE,2BG,0
E028,CE,2BK,0
E028,CE,2BR,0
E028,CE,3AG,0
E028,CE,3AK,0
E028,CE,3AR,0
E028,CE,3BG,0
E028,CE,3BK,0
E028,CE,3BR,0
E028,CE,GM,129599
E028,CE,GMK,0
E028,CE,GMR,169872
E028,CE,SCG,197796
E028,CE,SCK,0
E028,CE,SCR,0
E028,CE,STG,157763
E028,CE,STK,0
E028,CE,STR,0
E028,CS,1G,58554
E028,CS,1K,0
E028,CS,1R,0
E028,CS,2AG,51747
E028,CS,2AK,0
E028,CS,2AR,55946
E028,CS,2BG,65188
E028,CS,2BK,0
E028,CS,2BR,0
E028,CS,3AG,54280
E028,CS,3AK,0
E028,CS,3AR,0
E028,CS,3BG,47570
E028,CS,3BK,0
E028,CS,3BR,52122
E028,CS,GM,46929
E028,CS,GMK,50385
E028,CS,GMR,51522
E028,CS,SCG,93830
E028,CS,SCK,101855
E028,CS,SCR,100287
E028,CS,STG,100827
E028,CS,STK,0
E028,CS,STR,121238
E028,EA,1G,0
E028,EA,1K,0
E028,EA,1R,0
E028,EA,2AG,71549
E028,EA,2AK,0
E028,EA,2AR,0
E028,EA,2BG,0
E028,EA,2BK,0
E028,EA,2BR,0
E028,EA,3AG,0
E028,EA,3AK,0
E028,EA,3AR,90370
E028,EA,3BG,69580
E028,EA,3BK,0
E028,EA,3BR,0
E028,EA,GM,59925
E028,EA,GMK,67580
E028,EA,GMR,66325
E028,EA,SCG,80085
E028,EA,SCK,0
E028,EA,SCR,0
E028,EA,STG,77723
E028,EA,STK,0
E028,EA,STR,0
E028,EC,1G,62051
E028,EC,1K,0
E028,EC,1R,0
E028,EC,2AG,63125
E028,EC,2AK,0
E028,EC,2AR,64941
E028,EC,2BG,72991
E028,EC,2BK,78088
E028,EC,2BR,0
E028,EC,3AG,62590
E028,EC,3AK,0
E028,EC,3AR,0
E028,EC,3BG,59984
E028,EC,3BK,0
E028,EC,3BR,0
E028,EC,GM,59496
E028,EC,GMK,0
E028,EC,GMR,62297
E028,EC,SCG,122379
E028,EC,SCK,0
E028,EC,SCR,156828
E028,EC,STG,119196
E028,EC,STK,0
E028,EC,STR,0
E028,EE,1G,0
E028,EE,1K,0
E028,EE,1R,146568
E028,EE,2AG,87509
E028,EE,2AK,0
E028,EE,2AR,0
E028,EE,2BG,0
E028,EE,2BK,0
E028,EE,2BR,0
E028,EE,3AG,0
E028,EE,3AK,0
E028,EE,3AR,0
E028,EE,3BG,93366
E028,EE,3BK,0
E028,EE,3BR,0
E028,EE,GM,86863
E028,EE,GMK,0
E028,EE,GMR,91943
E028,EE,SCG,145000
E028,EE,SCK,0
E028,EE,SCR,0
E028,EE,STG,104373
E028,EE,STK,0
E028,EE,STR,0
E028,ME,1G,0
E028,ME,1K,0
E028,ME,1R,0
E028,ME,2AG,0
E028,ME,2AK,0
E028,ME,2AR,0
E028,ME,2BG,0
E028,ME,2BK,0
E028,ME,2BR,0
E028,ME,3AG,0
E028,ME,3AK,0
E028,ME,3AR,0
E028,ME,3BG,0
E028,ME,3BK,0
E028,ME,3BR,0
E028,ME,GM,200503
E028,ME,GMK,0
E028,ME,GMR,0
E028,ME,SCG,0
E028,ME,SCK,0
E028,ME,SCR,0
E028,ME,STG,0
E028,ME,STK,0
E028,ME,STR,0
E029,CS,1G,63633
E029,CS,1K,0
E029,CS,1R,0
E029,CS,2AG,62842
E029,CS,2AK,0
E029,CS,2AR,68780
E029,CS,2BG,59367
E029,CS,2BK,0
E029,CS,2BR,0
E029,CS,3AG,58660
E029,CS,3AK,0
E029,CS,3AR,0
E029,CS,3BG,56291
E029,CS,3BK,0
E029,CS,3BR,0
E029,CS,GM,53553
E029,CS,GMK,53952
E029,CS,GMR,58429
E029,CS,SCG,105074
E029,CS,SCK,124088
E029,CS,SCR,109135
E029,CS,STG,100002
E029,CS,STK,0
E029,CS,STR,115579
E029,EC,1G,88787
E029,EC,1K,98243
E029,EC,1R,0
E029,EC,2AG,80964
E029,EC,2AK,0
E029,EC,2AR,0
E029,EC,2BG,75362
E029,EC,2BK,0
E029,EC,2BR,0
E029,EC,3AG,79579
E029,EC,3AK,0
E029,EC,3AR,88744
E029,EC,3BG,73497
E029,EC,3BK,0
E029,EC,3BR,77836
E029,EC,GM,70940
E029,EC,GMK,0
E029,EC,GMR,73056
E029,EC,SCG,149344
E029,EC,SCK,0
E029,EC,SCR,165160
E029,EC,STG,138001
E029,EC,STK,197722
E029,EC,STR,0
E029,ME,1G,0
E029,ME,1K,0
E029,ME,1R,0
E029,ME,2AG,0
E029,ME,2AK,0
E029,ME,2AR,0
E029,ME,2BG,0
E029,ME,2BK,0
E029,ME,2BR,0
E029,ME,3AG,0
E029,ME,3AK,0
E029,ME,3AR,0
E029,ME,3BG,0
E029,ME,3BK,0
E029,ME,3BR,0
E029,ME,GM,191680
E029,ME,GMK,0
E029,ME,GMR,0
E029,ME,SCG,0
E029,ME,SCK,0
E029,ME,SCR,0
E029,ME,STG,0
E029,ME,STK,0
E029,ME,STR,0
E029,RI,1G,139431
E029,RI,1K,0
E029,RI,1R,175388
E029,RI,2AG,108997
E029,RI,2AK,0
E029,RI,2AR,0
E029,RI,2BG,0
E029,RI,2BK,0
E029,RI,2BR,0
E029,RI,3AG,0
E029,RI,3AK,0
E029,RI,3AR,0
E029,RI,3BG,97939
E029,RI,3BK,0
E029,RI,3BR,129278
E029,RI,GM,93452
E029,RI,GMK,98180
E029,RI,GMR,114765
E029,RI,SCG,142963
E029,RI,SCK,0
E029,RI,SCR,0
E029,RI,STG,181936
E029,RI,STK,0
E029,RI,STR,0
E031,CE,1G,158914
E031,CE,1K,0
